Compactness,Roundness,SF3,area,centroid-0,centroid-1,eccentricity,equivalent_diameter,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,solidity,grade
0.604174696,0.48501007,0.739769,43027,356.6972599,363.1892765,0.8697835,234.0591,90.69726,159.1893,387.4031,191.1577,-1.50291,1055.845,0.760006,180
0.633141983,0.549519647,0.834256,44893,169.5270532,336.9446684,0.8769891,239.0806,105.5271,170.9447,377.6098,181.4454,1.450615,1013.217,0.840315,180
0.655260586,0.560478717,0.813204,40452,355.2872293,385.2542025,0.8492482,226.9473,92.28723,150.2542,346.3467,182.8689,1.538132,952.3473,0.826986,180
0.654443197,0.527583141,0.823912,39869,242.9001981,333.2383807,0.8542685,225.306,121.9002,112.2384,344.2713,178.9632,-0.70295,974.4895,0.826146,180
0.666084456,0.59889461,0.845472,45091,336.6021379,388.8662926,0.8512512,239.6073,143.6021,164.8663,359.7251,188.7687,-1.01936,972.6905,0.857488,180
0.654595422,0.559597383,0.810353,34376,239.5630963,295.6892599,0.8487614,209.2101,140.5631,89.68926,319.6022,168.998,0.31126,878.6072,0.809514,180
0.658394703,0.572000289,0.814691,42661,255.8741239,335.3795035,0.846692,233.0615,101.8741,137.3795,353.9845,188.3493,-1.12379,968.1047,0.828417,180
0.673497591,0.458224139,0.7388,45069,279.4006745,304.7065611,0.7893316,239.5488,151.4007,102.7066,355.6788,218.3751,0.082154,1111.744,0.777977,180
0.705670843,0.586536425,0.877672,49551,200.0549535,339.6693104,0.8234577,251.1778,120.055,168.6693,355.9419,201.9535,0.854835,1030.347,0.886787,180
0.610485117,0.500610969,0.777638,46427,345.115127,372.792793,0.8776719,243.131,115.1151,175.7928,398.2587,190.8702,1.422291,1079.543,0.805297,180
0.660973842,0.519565658,0.783011,50987,320.4247946,342.327966,0.8298698,254.7914,160.4248,138.328,385.4788,215.0806,0.975032,1110.489,0.793906,180
0.634156017,0.520458545,0.774406,37664,347.1358061,321.5425074,0.8545881,218.987,157.1358,121.5425,345.3203,179.3271,0.911361,953.6194,0.787785,180
0.686646503,0.52869545,0.825374,42596,233.8704808,307.0393699,0.820786,232.8839,147.8705,126.0394,339.1613,193.7411,1.008422,1006.205,0.839578,180
0.667990339,0.479074458,0.768652,48813,301.5115441,327.2438285,0.8142523,249.3003,111.5115,149.2438,373.2094,216.6523,-1.21824,1131.543,0.800764,180
0.654426926,0.578268059,0.853178,46860,332.3689501,381.3635937,0.8648816,244.2622,94.36895,176.3636,373.2459,187.3604,1.569636,1009.117,0.864639,180
0.637044565,0.505971629,0.754188,38182,255.2870463,363.4700906,0.8428832,220.4877,112.287,145.4701,346.1103,186.2408,1.461312,973.8032,0.785573,180
0.632949382,0.51763155,0.819049,45043,307.0676465,376.8829785,0.8722086,239.4797,100.0676,170.883,378.3552,185.0664,1.449189,1045.703,0.843391,180
0.639634316,0.56104162,0.815974,37950,218.7662714,359.5659816,0.8652138,219.8168,127.7663,158.566,343.6602,172.3123,-1.20262,921.9626,0.825054,180
0.719675715,0.568685533,0.845543,45601,225.6996996,296.7584702,0.7904359,240.9585,139.6997,100.7585,334.8154,205.0894,-0.07309,1003.82,0.857871,180
0.637474491,0.520743425,0.760515,46461,278.3617443,319.665569,0.8452695,243.22,182.3617,104.6656,381.5369,203.8705,0.194232,1058.857,0.794097,180
0.669840985,0.588195457,0.841311,47086,360.3542667,379.1730663,0.8459143,244.8505,178.3543,158.1731,365.5352,194.9469,-0.6731,1002.975,0.846551,180
0.616316892,0.450391042,0.687003,47749,326.330541,403.2073342,0.8332454,246.5683,166.3305,181.2073,400.0674,221.1986,-1.00333,1154.23,0.7527,180
0.633458186,0.509586567,0.758179,43221,255.7251799,359.4001064,0.8484632,234.5862,127.7252,162.4001,370.3263,195.9968,0.641551,1032.389,0.783159,180
0.645015575,0.539109635,0.801299,42017,198.3643525,362.0782302,0.8546447,231.2957,98.36435,149.0782,358.5893,186.1843,-1.31504,989.6438,0.821559,180
0.651793864,0.56824324,0.818288,36847,249.6985101,365.1031563,0.8546675,216.5988,85.69851,150.1032,332.3119,172.5282,1.523869,902.6905,0.824779,180
0.634598183,0.568281973,0.831215,47994,353.8702546,383.0020419,0.8747972,247.2,97.87025,175.002,389.5379,188.7269,-1.50991,1030.188,0.846037,180
0.600763595,0.517737302,0.776104,42014,363.3720903,366.9560623,0.8852912,231.2875,116.3721,185.9561,384.9891,179.0342,-1.36961,1009.828,0.777677,180
0.643514803,0.497506209,0.82307,44790,173.8189328,352.5939049,0.8642108,238.8062,97.81893,174.5939,371.0967,186.7098,1.48483,1063.644,0.841459,180
0.668855226,0.543126413,0.789822,47059,258.8064982,330.5040056,0.8241198,244.7803,165.8065,127.504,365.969,207.2905,0.74729,1043.46,0.80727,180
0.630721512,0.55228197,0.831803,46714,332.5888385,374.8860085,0.8782239,243.8813,128.5888,153.886,386.6704,184.925,1.219885,1030.975,0.830796,180
0.686138909,0.488391406,0.825276,45409,286.1468211,326.8480698,0.8213255,240.4507,163.1468,98.84807,350.4402,199.9121,-0.00144,1080.916,0.830435,180
0.67486449,0.487532513,0.8112,46420,318.6957561,343.6203145,0.8275158,243.1127,163.6958,162.6203,360.2393,202.2536,-0.56205,1093.845,0.815029,180
0.655680108,0.560867465,0.803625,45727,351.1839832,371.0603582,0.8448702,241.2912,99.18398,170.0604,368.0013,196.8702,-1.48071,1012.188,0.820672,180
0.618265276,0.528737813,0.776031,40245,335.2088955,323.9155423,0.8702712,226.3659,150.2089,135.9155,366.1307,180.3461,1.051459,978.0042,0.804723,180
0.603076412,0.52890241,0.799461,37966,231.5730654,385.6024601,0.8905257,219.8632,145.5731,165.6025,364.5693,165.8546,-0.96632,949.7615,0.811118,180
0.642864934,0.514837934,0.806383,41740,352.9939147,370.1112841,0.8586844,230.532,117.9939,149.1113,358.601,183.7847,1.370892,1009.36,0.825195,180
0.626702485,0.566860064,0.821769,45759,212.1672676,296.1806639,0.8783926,241.3756,155.1673,100.1807,385.1518,184.0793,-0.35923,1007.176,0.831,180
0.671318631,0.582040596,0.851242,47298,184.5054971,345.2309823,0.8483569,245.4011,103.5055,154.231,365.5508,193.5317,-1.24804,1010.531,0.854572,180
0.667152132,0.604191397,0.857705,43974,257.3756538,354.6589576,0.8548145,236.6209,93.37565,158.659,354.673,184.0518,-1.44348,956.3473,0.849871,180
0.623027485,0.506224742,0.815718,38600,400.4364508,330.2115026,0.8795241,221.6913,96.43645,155.2115,355.8291,169.3229,1.458744,978.8742,0.836294,180
0.640384944,0.575224072,0.846489,41972,171.6852664,354.1800248,0.8748116,231.1718,102.6853,167.18,360.9888,174.8858,1.106608,957.5605,0.854548,180
0.634726653,0.521320495,0.773478,41704,185.9237243,353.7114425,0.8536386,230.4326,99.92372,161.7114,363.0423,189.0963,1.19259,1002.632,0.790642,180
0.688872247,0.593559336,0.848453,42985,214.9021519,328.7363499,0.8289613,233.9449,110.9022,128.7363,339.6056,189.9435,-0.99202,953.9626,0.860767,180
0.616045229,0.551099836,0.82129,42876,222.5595205,385.5442439,0.8868318,233.6481,149.5595,185.5442,379.271,175.2583,-0.90078,988.7737,0.835464,180
0.682621812,0.506849171,0.783736,40476,297.8510475,334.403449,0.8040565,227.0146,127.851,104.4034,332.5628,197.7262,-0.52236,1001.762,0.800839,180
0.637823513,0.549088218,0.819666,45200,359.0209513,397.2500885,0.8681383,239.8967,92.02095,162.2501,376.1177,186.6756,1.567125,1017.075,0.830424,180
0.698955307,0.614847315,0.867542,42576,302.9719325,348.8357525,0.8263685,232.8292,108.9719,127.8358,333.1103,187.5843,-0.99313,932.8326,0.86454,180
0.624569128,0.520928165,0.817553,39146,330.4425229,367.9980586,0.8788279,223.2537,122.4425,179.9981,357.4524,170.5545,-1.27025,971.7615,0.831425,180
0.651646401,0.480096643,0.757006,47642,332.9428026,375.8377062,0.8278492,246.2919,303.9428,245.8377,377.9532,212.0131,-1.46311,1116.698,0.476387,180
0.657306279,0.4270723,0.733011,42564,275.1374401,312.6402594,0.8078264,232.7964,170.1374,116.6403,354.1673,208.7535,0.779275,1119.117,0.768595,180
0.665294329,0.576873203,0.828824,43433,293.4095273,367.3264338,0.8454656,235.1608,134.4095,157.3264,353.4689,188.7629,-1.23154,972.6905,0.836295,180
0.696873027,0.560854056,0.815328,43822,211.9183287,324.9559354,0.8032605,236.2116,123.9183,111.9559,338.9593,201.8936,-0.60422,990.8915,0.819762,180
0.614134333,0.54565931,0.814762,47929,350.7798202,395.3875107,0.8864056,247.0326,93.77982,177.3875,402.2452,186.203,-1.45831,1050.614,0.833983,180
0.695581061,0.634760144,0.880377,41326,329.8415767,294.8986352,0.8354445,229.3859,165.8416,101.8986,329.776,181.2366,0.571197,904.5067,0.893941,180
0.636001986,0.558911249,0.825746,41798,298.1727834,383.9438729,0.871802,230.6921,162.1728,163.9439,362.7224,177.6826,-0.89572,969.4184,0.842617,180
0.647225487,0.549011829,0.79056,38433,328.618635,327.9062785,0.8480737,221.2112,153.6186,114.9063,341.7839,181.1039,0.790822,937.9209,0.819222,180
0.65759204,0.523324112,0.797474,47193,244.4026233,313.166317,0.8402195,245.1285,163.4026,102.1663,372.7669,202.1315,-0.16932,1064.531,0.809999,180
0.615588246,0.388539357,0.752161,45582,195.8454873,372.1192795,0.8638125,240.9083,122.8455,178.1193,391.3465,197.1656,-1.40362,1214.183,0.779873,180
0.647225197,0.572285118,0.823938,52725,336.4185491,412.3561878,0.8611137,259.0976,167.4185,185.3562,400.3206,203.5279,-1.03211,1075.987,0.832781,180
0.683397451,0.50992901,0.774782,44121,314.5484237,388.9545795,0.7978989,237.016,172.5484,149.9546,346.8202,209.0602,-0.46209,1042.732,0.804849,180
0.644052457,0.4661573,0.812196,46123,367.361555,402.1483208,0.8597481,242.3337,146.3616,166.1483,376.2639,192.1649,-1.09829,1115.058,0.82566,180
0.616912487,0.400924503,0.771437,40582,174.0619979,362.7100931,0.8698365,227.3117,97.062,171.7101,368.4667,181.7794,1.275814,1127.821,0.776095,180
0.65714042,0.611405195,0.873799,50324,347.4033662,369.0244217,0.8693467,253.1294,97.40337,187.0244,385.1984,190.3661,-1.54521,1017.016,0.883652,180
0.657384521,0.556224805,0.817804,48686,264.2965945,368.811835,0.8489752,248.9758,97.29659,171.8118,378.7369,200.1369,-1.54488,1048.774,0.834021,180
0.687163399,0.561756365,0.840104,43914,317.4169058,350.9822608,0.8270927,236.4594,161.4169,154.9823,344.1094,193.4121,-0.58186,991.1341,0.852981,180
0.658265455,0.468949546,0.757686,44788,294.8579307,371.3636019,0.8203297,238.8009,123.8579,160.3636,362.7729,207.4665,-1.39308,1095.526,0.796656,180
0.659337105,0.581109437,0.828155,42778,257.2484922,365.4598158,0.8511441,233.3809,117.2485,161.4598,353.9629,185.8065,0.843688,961.8032,0.842402,180
0.666857065,0.563912723,0.810089,39303,180.5774114,346.7376536,0.8358554,223.701,97.57741,163.7377,335.4557,184.1483,1.122032,935.862,0.825901,180
0.692709328,0.543095341,0.802535,50974,309.5607368,393.3408208,0.8015608,254.7589,170.5607,167.3408,367.7718,219.8956,-0.67392,1086.029,0.829817,180
0.677321218,0.548568945,0.816092,44334,283.4269409,369.6414716,0.8270371,237.5875,154.4269,168.6415,350.7752,197.1873,-0.76524,1007.762,0.825679,180
0.652163057,0.525897831,0.779341,40882,215.395871,374.9872315,0.8379554,228.1503,96.39587,153.9872,349.8363,190.9193,-1.47164,988.3717,0.799101,180
0.695457444,0.526504898,0.810117,44525,297.7169231,347.5207861,0.8022219,238.0987,137.7169,150.5208,342.3627,204.3994,0.415255,1030.874,0.807388,180
0.641104565,0.425551848,0.78778,43684,308.9620227,391.230565,0.8531055,235.8393,120.962,155.2306,367.8641,191.9288,1.38815,1135.769,0.80571,180
0.65327396,0.503556,0.7539,46468,328.2810967,362.9480933,0.8243509,243.2384,159.2811,182.9481,372.3374,210.7724,-0.94317,1076.857,0.787353,180
0.66487838,0.482132756,0.777799,47562,298.7306043,321.2499054,0.8227859,246.085,169.7306,109.2499,370.1203,210.3584,0.406786,1113.401,0.809938,180
0.634070165,0.527622024,0.784153,41224,319.085751,373.5908451,0.8585604,229.1027,115.0858,172.5908,361.3207,185.2536,-1.41781,990.8742,0.790959,180
0.643332388,0.541140346,0.799359,42020,392.6188006,385.805783,0.8555257,231.304,132.6188,168.8058,359.5404,186.1557,-1.26643,987.8204,0.822986,180
0.632500335,0.571871636,0.827826,40890,382.4722915,333.7217902,0.8754758,228.1727,92.47229,167.7218,360.7471,174.3353,-1.39353,947.9037,0.837378,180
0.629160185,0.530536222,0.786886,42013,221.0973508,333.2850546,0.8642577,231.2847,140.0974,143.2851,367.6086,184.9253,1.221725,997.5605,0.813118,180
0.657215975,0.596587951,0.851005,41222,207.3301392,324.1844403,0.8616188,229.0971,123.3301,152.1844,348.5872,176.9275,0.672616,931.8204,0.858005,180
0.634586959,0.56949154,0.853641,46197,215.1642964,360.8494707,0.8817351,242.528,106.1643,177.8495,382.1825,180.2926,-1.45125,1009.644,0.844182,180
0.646963001,0.578499507,0.825692,41399,362.6398947,395.2276867,0.861992,229.5884,158.6399,160.2277,354.871,179.8919,-0.86528,948.3057,0.836479,180
0.647277625,0.563623529,0.818341,38801,379.4284426,391.8905698,0.8590017,222.2678,143.4284,159.8906,343.3886,175.8056,-0.99661,930.1047,0.842255,180
0.626473335,0.562750892,0.832037,43443,227.7850287,357.9524434,0.881761,235.1879,108.785,161.9524,375.4156,177.0822,1.439894,984.9331,0.830475,180
0.652724726,0.550335246,0.804463,45141,342.0835161,325.1914446,0.8482429,239.7401,144.0835,148.1914,367.2913,194.5201,1.193381,1015.259,0.816766,180
0.654847008,0.529017625,0.806663,40943,195.1498425,333.2760667,0.8469937,228.3205,111.1498,156.2761,348.6623,185.3499,1.423116,986.188,0.821357,180
0.661955752,0.529494338,0.785693,45045,178.3490287,346.6553225,0.8300389,239.485,103.349,136.6553,361.784,201.7689,-1.0806,1033.945,0.81655,180
0.635792683,0.511210882,0.799603,38384,348.969727,365.5893602,0.8628023,221.0702,133.9697,175.5894,347.708,175.7808,-1.04091,971.3595,0.805574,180
0.66421368,0.568082802,0.831043,42500,409.5262824,368.9454353,0.84745,232.6213,119.5263,127.9454,350.2206,185.9234,-0.86866,969.6022,0.841634,180
0.617120092,0.414589545,0.705613,37949,192.6219136,341.3612743,0.8418413,219.8139,124.6219,151.3613,356.1931,192.2464,-1.27153,1072.497,0.750395,180
0.628753302,0.495780646,0.751556,42985,239.1802257,329.6407119,0.8504743,233.9449,120.1802,117.6407,372.0774,195.7189,-0.75259,1043.803,0.776617,180
0.674812898,0.565905095,0.840451,44089,345.8461521,349.9762526,0.8404952,236.9301,127.8462,171.9763,351.1048,190.2353,-1.1583,989.46,0.845735,180
0.620522504,0.520552665,0.77998,37241,295.5751994,297.2388497,0.8696525,217.7538,146.5752,89.23885,350.9201,173.2367,-0.31334,948.1636,0.785592,180
0.706249876,0.58047968,0.825302,51168,264.0995349,369.7535178,0.7967028,255.2433,177.0995,141.7535,361.4064,218.4237,-0.29471,1052.472,0.83496,180
0.666346071,0.5467455,0.813365,48407,221.2128618,336.8466957,0.8378495,248.2614,144.2129,146.8467,372.5712,203.3871,1.17761,1054.791,0.822339,180
0.689098888,0.569990802,0.821029,43768,297.1753336,318.2776001,0.8157754,236.066,158.1753,105.2776,342.572,198.1329,-0.05237,982.3118,0.820948,180
0.657180216,0.543569911,0.806656,38946,271.7616443,354.1505931,0.844597,222.6827,93.76164,159.1506,338.8457,181.4189,-1.54779,948.8742,0.837855,180
0.659087065,0.530155795,0.80705,40828,356.735892,360.358504,0.8427843,227.9996,118.7359,168.3585,345.9325,186.1987,-1.30441,983.7443,0.803321,180
0.643241926,0.497720759,0.735124,45176,304.6364663,316.1789003,0.826563,239.833,183.6365,106.1789,372.8504,209.8567,0.430498,1067.987,0.765643,180
0.656237933,0.566697415,0.839865,37762,268.3747418,371.5544463,0.8585328,219.2717,104.3747,159.5544,334.1344,171.3303,0.978703,915.0753,0.86499,180
0.65165755,0.502853025,0.812419,44738,286.2445348,393.9562341,0.852512,238.6675,110.2445,166.9562,366.2469,191.44,1.042071,1057.36,0.82064,180
0.644234302,0.563469172,0.834738,41064,208.2735486,351.0213326,0.8676319,228.6576,98.27355,136.0213,354.9293,176.4734,-1.11907,956.9747,0.833195,180
0.674409569,0.543296167,0.821046,40659,338.9085073,386.2875132,0.8325419,227.5272,91.90851,153.2875,337.3725,186.8916,1.551058,969.7615,0.840236,180
0.61495152,0.562806553,0.829934,47459,345.3915169,366.1521313,0.8901552,245.8184,142.3915,174.1521,399.7362,182.1427,-1.22707,1029.401,0.828313,180
0.630655791,0.584463147,0.847531,49801,193.4471597,376.4610349,0.883051,251.8106,101.4472,196.461,399.2838,187.3747,1.294943,1034.774,0.853956,180
0.628065284,0.548353731,0.826128,45499,232.7188949,320.6529814,0.8786383,240.6889,149.7189,134.653,383.2227,182.9842,0.821238,1021.117,0.818725,180
0.691786311,0.59769154,0.852657,43244,358.3837295,371.1632134,0.8276347,234.6486,95.38373,153.1632,339.1923,190.3775,-1.47661,953.5189,0.858902,180
0.648499579,0.591359753,0.835445,41396,184.1376945,366.5312349,0.8640613,229.5801,104.1377,167.5312,354.0174,178.2076,1.087598,937.9037,0.851892,180
0.623406921,0.546994995,0.825619,43959,264.0633545,386.7981528,0.882282,236.5805,89.06335,177.7982,379.4961,178.6369,1.535734,1004.933,0.824561,180
0.678207951,0.567588838,0.820699,45040,360.2420293,361.2519094,0.8281838,239.4717,133.242,183.2519,353.0948,197.8943,-1.29559,998.59,0.844474,180
0.667011636,0.524505222,0.763223,44495,329.5178335,332.0182043,0.8125236,238.0185,156.5178,130.0182,356.8431,208.0139,0.973747,1032.489,0.793986,180
0.634946782,0.53461737,0.797356,44058,339.3770711,373.6254483,0.8627577,236.8468,168.3771,163.6254,373.0183,188.6046,-0.82858,1017.644,0.823576,180
0.618467811,0.476908099,0.740243,42124,293.4101462,320.0922277,0.856151,231.59,165.4101,135.0922,374.4577,193.4919,0.970771,1053.543,0.767496,180
0.65914698,0.51889711,0.791421,47790,349.8779661,395.0480435,0.8358353,246.6741,145.878,194.048,374.2323,205.4462,-1.28321,1075.803,0.824449,180
0.628793755,0.54099435,0.791349,41398,207.2082468,342.7295522,0.8662391,229.5856,133.2082,144.7296,365.1208,182.4252,1.151384,980.6144,0.810819,180
0.658193048,0.552252167,0.820099,46959,242.7081071,384.5602121,0.8490882,244.5201,166.7081,165.5602,371.502,196.2463,-0.91415,1033.703,0.835228,180
0.630918925,0.528036726,0.790714,38537,239.2357994,307.2491372,0.8640437,221.5103,152.2358,100.2491,351.0916,176.7454,0.048225,957.661,0.789968,180
0.655588261,0.575007734,0.841197,36603,216.9692375,328.4876376,0.8596201,215.8805,125.9692,102.4876,329.2928,168.2468,-0.56516,894.389,0.84081,180
0.686439067,0.435173152,0.766355,42236,230.5833649,327.9529311,0.7886386,231.8977,140.5834,130.9529,337.8271,207.7154,0.234516,1104.372,0.783963,180
0.650726047,0.561999769,0.811923,43690,260.661387,359.6303731,0.8532312,235.8555,117.6614,170.6304,362.4498,189.0295,0.862768,988.389,0.818165,180
0.699073955,0.588509254,0.841192,45747,304.3959604,330.0437624,0.8139274,241.3439,156.396,111.0438,345.2338,200.5693,0.46164,988.3473,0.840273,180
0.646589005,0.612669199,0.887132,45348,341.7503308,388.9952368,0.8819899,240.2891,140.7503,165.9952,371.6258,175.1354,-1.09414,964.4306,0.876121,180
0.658234114,0.47773865,0.768224,40420,184.5171945,369.821524,0.8257805,226.8575,105.5172,167.8215,344.6457,194.3773,1.118762,1031.117,0.818981,180
0.646143746,0.57764028,0.856161,45886,263.7969097,378.1039097,0.8730427,241.7103,100.7969,186.1039,374.0813,182.4185,1.549089,999.1169,0.864452,180
0.640729828,0.554769468,0.794517,40839,265.5386028,378.70751,0.8561604,228.0303,108.5386,175.7075,355.8915,183.8927,-1.45312,961.8032,0.815215,180
0.633211289,0.479223882,0.724232,41003,354.1630369,359.2016194,0.832763,228.4877,128.163,168.2016,360.8396,199.7715,-1.34512,1036.916,0.764055,180
0.671734999,0.542864157,0.805081,39362,257.0490575,303.584701,0.8281713,223.8688,142.0491,91.5847,333.2696,186.7893,-0.12304,954.5483,0.820931,180
0.647631282,0.572831308,0.823348,46291,278.5654447,340.3121989,0.8605206,242.7747,172.5654,117.3122,374.8655,190.9624,0.709441,1007.72,0.841593,180
0.603981511,0.433783435,0.773807,42186,184.9575215,381.6781871,0.8819051,231.7604,91.95752,168.6782,383.721,180.8965,-1.50264,1105.484,0.789143,180
0.665898624,0.515678364,0.805553,46283,323.0693991,403.292548,0.8348646,242.7537,159.0694,179.2925,364.5505,200.6688,-0.8775,1062.004,0.812296,180
0.701313929,0.535548637,0.786872,47791,319.3704463,388.0230378,0.7805778,246.6767,176.3704,163.023,351.7351,219.8551,-0.69229,1058.958,0.827306,180
0.665132317,0.522199235,0.790453,44018,176.5457086,341.632514,0.8287087,236.7392,97.54571,156.6325,355.928,199.2058,-1.51507,1029.205,0.793933,180
